0	1	2
Coriobacteriaceae_unclassified_Otu000592	Ruminococcaceae_Subdoligranulum_Otu000261	1.0
Ruminococcaceae_Incertae_Sedis_Otu000935	Shewanellaceae_Shewanella_Otu001055	1.0
Ruminococcaceae_Incertae_Sedis_Otu000935	Burkholderiaceae_Burkholderia_Otu000738	1.0
Coriobacteriaceae_unclassified_Otu000592	Prevotellaceae_Prevotella_Otu000042	1.0
Coriobacteriaceae_unclassified_Otu000592	Streptococcaceae_Lactococcus_Otu001265	1.0
Coriobacteriaceae_unclassified_Otu000592	Streptococcaceae_Streptococcus_Otu001151	1.0
Ruminococcaceae_Incertae_Sedis_Otu000935	Ruminococcaceae_unclassified_Otu000642	1.0
Ruminococcaceae_Incertae_Sedis_Otu000935	Ruminococcaceae_unclassified_Otu000234	1.0
Coriobacteriaceae_unclassified_Otu000592	Lachnospiraceae_Blautia_Otu000513	1.0
Ruminococcaceae_Incertae_Sedis_Otu000935	Ruminococcaceae_Subdoligranulum_Otu000261	1.0
Coriobacteriaceae_unclassified_Otu000592	Lachnospiraceae_Dorea_Otu000400	1.0
Coriobacteriaceae_unclassified_Otu000592	Lachnospiraceae_Incertae_Sedis_Otu000297	1.0
Coriobacteriaceae_unclassified_Otu000592	Lachnospiraceae_Incertae_Sedis_Otu000561	1.0
Coriobacteriaceae_unclassified_Otu000592	Ruminococcaceae_Flavonifractor_Otu000446	1.0
Coriobacteriaceae_unclassified_Otu000592	Ruminococcaceae_Incertae_Sedis_Otu000935	1.0
Ruminococcaceae_unclassified_Otu000642	Halomonadaceae_unclassified_Otu001002	1.0
Streptococcaceae_Lactococcus_Otu001265	Lachnospiraceae_Blautia_Otu000513	1.0
Streptococcaceae_Lactococcus_Otu001265	Lachnospiraceae_Dorea_Otu000400	1.0
Lachnospiraceae_Incertae_Sedis_Otu000413	Lachnospiraceae_Incertae_Sedis_Otu000491	1.0
Lachnospiraceae_Incertae_Sedis_Otu000491	Lachnospiraceae_Incertae_Sedis_Otu000779	1.0
Defluviitaleaceae_Incertae_Sedis_Otu000305	Lachnospiraceae_unclassified_Otu001758	1.0
Defluviitaleaceae_Incertae_Sedis_Otu000305	Ruminococcaceae_Incertae_Sedis_Otu000127	1.0
Lachnospiraceae_Anaerostipes_Otu000087	Lachnospiraceae_Incertae_Sedis_Otu000685	1.0
Lachnospiraceae_Anaerostipes_Otu000087	Lachnospiraceae_unclassified_Otu000760	1.0
Lachnospiraceae_Incertae_Sedis_Otu000413	Lachnospiraceae_Incertae_Sedis_Otu000779	1.0
Lachnospiraceae_Incertae_Sedis_Otu000384	Enterobacteriaceae_unclassified_Otu000020	1.0
Streptococcaceae_Lactococcus_Otu001265	Lachnospiraceae_Incertae_Sedis_Otu000297	1.0
Lachnospiraceae_Anaerostipes_Otu000087	Ruminococcaceae_Incertae_Sedis_Otu000701	1.0
Lachnospiraceae_Incertae_Sedis_Otu000384	Erysipelotrichaceae_Catenibacterium_Otu000083	1.0
Lachnospiraceae_Anaerostipes_Otu000087	Ruminococcaceae_Subdoligranulum_Otu000429	1.0
Lachnospiraceae_Anaerostipes_Otu000087	Veillonellaceae_Allisonella_Otu000011	1.0
Lachnospiraceae_Incertae_Sedis_Otu000384	Lachnospiraceae_unclassified_Otu001906	1.0
Lachnospiraceae_Incertae_Sedis_Otu000384	Lachnospiraceae_Roseburia_Otu000974	1.0
Defluviitaleaceae_Incertae_Sedis_Otu000305	Lachnospiraceae_Lachnospira_Otu000352	1.0
Defluviitaleaceae_Incertae_Sedis_Otu000305	Lachnospiraceae_Incertae_Sedis_Otu000591	1.0
Christensenellaceae_unclassified_Otu000951	Veillonellaceae_Allisonella_Otu000011	1.0
Lachnospiraceae_Blautia_Otu000343	Lachnospiraceae_Incertae_Sedis_Otu000384	1.0
Lachnospiraceae_Incertae_Sedis_Otu000498	Lachnospiraceae_Incertae_Sedis_Otu000639	1.0
Christensenellaceae_unclassified_Otu000951	Ruminococcaceae_Subdoligranulum_Otu000429	1.0
Lachnospiraceae_Incertae_Sedis_Otu000498	Lachnospiraceae_unclassified_Otu000525	1.0
Lachnospiraceae_Blautia_Otu000343	Lachnospiraceae_Roseburia_Otu000974	1.0
Lachnospiraceae_Incertae_Sedis_Otu000498	Lachnospiraceae_unclassified_Otu001206	1.0
Lachnospiraceae_Incertae_Sedis_Otu000498	Peptostreptococcaceae_Incertae_Sedis_Otu001216	1.0
Christensenellaceae_unclassified_Otu000951	Ruminococcaceae_Incertae_Sedis_Otu000701	1.0
Lachnospiraceae_Blautia_Otu000343	Lachnospiraceae_unclassified_Otu001906	1.0
Christensenellaceae_unclassified_Otu000951	Lachnospiraceae_unclassified_Otu000760	1.0
Christensenellaceae_unclassified_Otu000951	Lachnospiraceae_Incertae_Sedis_Otu000685	1.0
Christensenellaceae_unclassified_Otu000951	Lachnospiraceae_Anaerostipes_Otu000087	1.0
Streptococcaceae_Streptococcus_Otu001551	Veillonellaceae_Allisonella_Otu000011	1.0
Streptococcaceae_Streptococcus_Otu001551	Ruminococcaceae_Subdoligranulum_Otu000429	1.0
Ruminococcaceae_unclassified_Otu000234	Halomonadaceae_unclassified_Otu001002	1.0
Ruminococcaceae_unclassified_Otu000234	Shewanellaceae_Shewanella_Otu001055	1.0
Ruminococcaceae_unclassified_Otu000234	Burkholderiaceae_Burkholderia_Otu000738	1.0
Lachnospiraceae_Blautia_Otu000150	Lachnospiraceae_Blautia_Otu000343	1.0
Lachnospiraceae_Incertae_Sedis_Otu000297	Lachnospiraceae_Incertae_Sedis_Otu000561	1.0
Lachnospiraceae_Incertae_Sedis_Otu000297	Ruminococcaceae_Flavonifractor_Otu000446	1.0
Lachnospiraceae_Incertae_Sedis_Otu000297	Ruminococcaceae_Incertae_Sedis_Otu000935	1.0
Lachnospiraceae_Blautia_Otu000150	Enterobacteriaceae_unclassified_Otu000020	1.0
Lachnospiraceae_Blautia_Otu000150	Erysipelotrichaceae_Catenibacterium_Otu000083	1.0
Lachnospiraceae_Incertae_Sedis_Otu000297	Ruminococcaceae_Subdoligranulum_Otu000261	1.0
Lachnospiraceae_Incertae_Sedis_Otu000297	Ruminococcaceae_unclassified_Otu000234	1.0
Lachnospiraceae_Incertae_Sedis_Otu000297	Ruminococcaceae_unclassified_Otu000642	1.0
Lachnospiraceae_Incertae_Sedis_Otu000297	Burkholderiaceae_Burkholderia_Otu000738	1.0
Lachnospiraceae_Incertae_Sedis_Otu000297	Shewanellaceae_Shewanella_Otu001055	1.0
Lachnospiraceae_Incertae_Sedis_Otu000297	Halomonadaceae_unclassified_Otu001002	1.0
Lachnospiraceae_Blautia_Otu000150	Lachnospiraceae_unclassified_Otu001906	1.0
Lachnospiraceae_Blautia_Otu000150	Lachnospiraceae_Roseburia_Otu000974	1.0
Lachnospiraceae_Blautia_Otu000150	Lachnospiraceae_Incertae_Sedis_Otu000384	1.0
Coriobacteriaceae_Adlercreutzia_Otu000303	Coriobacteriaceae_Eggerthella_Otu000920	1.0
Ruminococcaceae_Subdoligranulum_Otu000261	Ruminococcaceae_unclassified_Otu000234	1.0
Coriobacteriaceae_Adlercreutzia_Otu000303	Marinilabiaceae_unclassified_Otu000825	1.0
Coriobacteriaceae_Adlercreutzia_Otu000303	Lachnospiraceae_Blautia_Otu000150	1.0
Coriobacteriaceae_Adlercreutzia_Otu000303	Lachnospiraceae_Blautia_Otu000343	1.0
Coriobacteriaceae_Adlercreutzia_Otu000303	Lachnospiraceae_Incertae_Sedis_Otu000384	1.0
Coriobacteriaceae_Adlercreutzia_Otu000303	Lachnospiraceae_Roseburia_Otu000974	1.0
Coriobacteriaceae_Adlercreutzia_Otu000303	Lachnospiraceae_unclassified_Otu001906	1.0
Coriobacteriaceae_Adlercreutzia_Otu000303	Erysipelotrichaceae_Catenibacterium_Otu000083	1.0
Coriobacteriaceae_Adlercreutzia_Otu000303	Enterobacteriaceae_unclassified_Otu000020	1.0
Ruminococcaceae_Subdoligranulum_Otu000429	Veillonellaceae_Allisonella_Otu000011	1.0
Ruminococcaceae_unclassified_Otu000234	Ruminococcaceae_unclassified_Otu000642	1.0
Ruminococcaceae_Subdoligranulum_Otu000261	Halomonadaceae_unclassified_Otu001002	1.0
Ruminococcaceae_Subdoligranulum_Otu000261	Shewanellaceae_Shewanella_Otu001055	1.0
Ruminococcaceae_Subdoligranulum_Otu000261	Burkholderiaceae_Burkholderia_Otu000738	1.0
Ruminococcaceae_Subdoligranulum_Otu000261	Ruminococcaceae_unclassified_Otu000642	1.0
Streptococcaceae_Streptococcus_Otu001551	Ruminococcaceae_Incertae_Sedis_Otu000701	1.0
Streptococcaceae_Streptococcus_Otu001551	Lachnospiraceae_unclassified_Otu000760	1.0
Streptococcaceae_Streptococcus_Otu001551	Lachnospiraceae_Incertae_Sedis_Otu000685	1.0
Bifidobacteriaceae_Bifidobacterium_Otu000794	Ruminococcaceae_Incertae_Sedis_Otu000935	1.0
Streptococcaceae_Streptococcus_Otu000499	Lachnospiraceae_Dorea_Otu000408	1.0
Coriobacteriaceae_Collinsella_Otu001365	Prevotellaceae_Prevotella_Otu000042	1.0
Coriobacteriaceae_Collinsella_Otu001365	Streptococcaceae_Lactococcus_Otu001265	1.0
Coriobacteriaceae_Collinsella_Otu001365	Streptococcaceae_Streptococcus_Otu001151	1.0
Bifidobacteriaceae_Bifidobacterium_Otu000794	Ruminococcaceae_Subdoligranulum_Otu000261	1.0
Coriobacteriaceae_Collinsella_Otu001365	Lachnospiraceae_Blautia_Otu000513	1.0
Coriobacteriaceae_Collinsella_Otu001365	Lachnospiraceae_Dorea_Otu000400	1.0
Coriobacteriaceae_Collinsella_Otu001365	Lachnospiraceae_Incertae_Sedis_Otu000297	1.0
Coriobacteriaceae_Collinsella_Otu001365	Lachnospiraceae_Incertae_Sedis_Otu000561	1.0
Streptococcaceae_Lactococcus_Otu001265	Halomonadaceae_unclassified_Otu001002	1.0
Streptococcaceae_Lactococcus_Otu001265	Shewanellaceae_Shewanella_Otu001055	1.0
Streptococcaceae_Lactococcus_Otu001265	Burkholderiaceae_Burkholderia_Otu000738	1.0
Streptococcaceae_Lactococcus_Otu001265	Ruminococcaceae_unclassified_Otu000642	1.0
Streptococcaceae_Lactococcus_Otu001265	Ruminococcaceae_unclassified_Otu000234	1.0
Coriobacteriaceae_Collinsella_Otu001365	Ruminococcaceae_Flavonifractor_Otu000446	1.0
Bifidobacteriaceae_Bifidobacterium_Otu000794	Ruminococcaceae_unclassified_Otu000234	1.0
Streptococcaceae_Lactococcus_Otu001265	Ruminococcaceae_Subdoligranulum_Otu000261	1.0
Coriobacteriaceae_Collinsella_Otu001365	Ruminococcaceae_Incertae_Sedis_Otu000935	1.0
Streptococcaceae_Lactococcus_Otu001265	Ruminococcaceae_Incertae_Sedis_Otu000935	1.0
Streptococcaceae_Lactococcus_Otu001265	Ruminococcaceae_Flavonifractor_Otu000446	1.0
Bifidobacteriaceae_Bifidobacterium_Otu000794	Ruminococcaceae_Flavonifractor_Otu000446	1.0
Coriobacteriaceae_Collinsella_Otu001365	Ruminococcaceae_Subdoligranulum_Otu000261	1.0
Lachnospiraceae_Incertae_Sedis_Otu000639	Lachnospiraceae_unclassified_Otu000525	1.0
Lachnospiraceae_Incertae_Sedis_Otu000639	Lachnospiraceae_unclassified_Otu001206	1.0
Ruminococcaceae_unclassified_Otu000642	Burkholderiaceae_Burkholderia_Otu000738	1.0
Streptococcaceae_Lactococcus_Otu001265	Lachnospiraceae_Incertae_Sedis_Otu000561	1.0
Coriobacteriaceae_Collinsella_Otu001365	Ruminococcaceae_unclassified_Otu000234	1.0
Lachnospiraceae_Incertae_Sedis_Otu000639	Peptostreptococcaceae_Incertae_Sedis_Otu001216	1.0
Coriobacteriaceae_Collinsella_Otu001365	Ruminococcaceae_unclassified_Otu000642	1.0
Ruminococcaceae_unclassified_Otu000642	Shewanellaceae_Shewanella_Otu001055	1.0
Lachnospiraceae_Incertae_Sedis_Otu000591	Ruminococcaceae_Incertae_Sedis_Otu000127	1.0
Coriobacteriaceae_Collinsella_Otu001365	Coriobacteriaceae_unclassified_Otu000592	1.0
Streptococcaceae_Streptococcus_Otu001551	Lachnospiraceae_Anaerostipes_Otu000087	1.0
Streptococcaceae_Streptococcus_Otu001151	Lachnospiraceae_Incertae_Sedis_Otu000297	1.0
Lachnospiraceae_Blautia_Otu000343	Erysipelotrichaceae_Catenibacterium_Otu000083	1.0
Streptococcaceae_Streptococcus_Otu001551	Christensenellaceae_unclassified_Otu000951	1.0
Streptococcaceae_Streptococcus_Otu001151	Halomonadaceae_unclassified_Otu001002	1.0
Streptococcaceae_Streptococcus_Otu001151	Shewanellaceae_Shewanella_Otu001055	1.0
Streptococcaceae_Streptococcus_Otu001151	Burkholderiaceae_Burkholderia_Otu000738	1.0
Streptococcaceae_Streptococcus_Otu001151	Ruminococcaceae_unclassified_Otu000642	1.0
Lachnospiraceae_Blautia_Otu000343	Enterobacteriaceae_unclassified_Otu000020	1.0
Streptococcaceae_Streptococcus_Otu001151	Ruminococcaceae_unclassified_Otu000234	1.0
Streptococcaceae_Streptococcus_Otu001151	Ruminococcaceae_Subdoligranulum_Otu000261	1.0
Streptococcaceae_Streptococcus_Otu001151	Ruminococcaceae_Incertae_Sedis_Otu000935	1.0
Streptococcaceae_Streptococcus_Otu001151	Ruminococcaceae_Flavonifractor_Otu000446	1.0
Lachnospiraceae_Incertae_Sedis_Otu000561	Ruminococcaceae_Flavonifractor_Otu000446	1.0
Lachnospiraceae_Incertae_Sedis_Otu000561	Ruminococcaceae_Incertae_Sedis_Otu000935	1.0
Streptococcaceae_Streptococcus_Otu001151	Lachnospiraceae_Incertae_Sedis_Otu000561	1.0
Lachnospiraceae_Incertae_Sedis_Otu000561	Ruminococcaceae_Subdoligranulum_Otu000261	1.0
Bifidobacteriaceae_Bifidobacterium_Otu000794	Ruminococcaceae_unclassified_Otu000642	1.0
Streptococcaceae_Streptococcus_Otu001151	Lachnospiraceae_Dorea_Otu000400	1.0
Streptococcaceae_Streptococcus_Otu001151	Lachnospiraceae_Blautia_Otu000513	1.0
Bifidobacteriaceae_Bifidobacterium_Otu000794	Halomonadaceae_unclassified_Otu001002	1.0
Lachnospiraceae_Incertae_Sedis_Otu000561	Ruminococcaceae_unclassified_Otu000234	1.0
Bifidobacteriaceae_Bifidobacterium_Otu000794	Shewanellaceae_Shewanella_Otu001055	1.0
Lachnospiraceae_Incertae_Sedis_Otu000561	Ruminococcaceae_unclassified_Otu000642	1.0
Bifidobacteriaceae_Bifidobacterium_Otu000794	Burkholderiaceae_Burkholderia_Otu000738	1.0
Lachnospiraceae_Incertae_Sedis_Otu000561	Burkholderiaceae_Burkholderia_Otu000738	1.0
Lachnospiraceae_Incertae_Sedis_Otu000561	Shewanellaceae_Shewanella_Otu001055	1.0
Lachnospiraceae_Incertae_Sedis_Otu000561	Halomonadaceae_unclassified_Otu001002	1.0
Lachnospiraceae_Incertae_Sedis_Otu000591	Lachnospiraceae_Lachnospira_Otu000352	1.0
Streptococcaceae_Streptococcus_Otu000499	Ruminococcaceae_unclassified_Otu000156	1.0
Streptococcaceae_Streptococcus_Otu000499	Ruminococcaceae_Oscillospira_Otu000692	1.0
Lachnospiraceae_Incertae_Sedis_Otu000591	Lachnospiraceae_unclassified_Otu001758	1.0
Lachnospiraceae_Dorea_Otu000400	Ruminococcaceae_unclassified_Otu000642	1.0
Ruminococcaceae_unclassified_Otu000165	Ruminococcaceae_unclassified_Otu000365	1.0
Bacteroidaceae_Bacteroides_Otu000173	Porphyromonadaceae_Parabacteroides_Otu000153	1.0
Bacteroidaceae_Bacteroides_Otu001598	Porphyromonadaceae_Butyricimonas_Otu000886	1.0
Ruminococcaceae_Incertae_Sedis_Otu000701	Veillonellaceae_Allisonella_Otu000011	1.0
